IDENTIFIER,GSM1338298,GSM1338302,GSM1338306,GSM1338297,GSM1338301,GSM1338305,GSM1338296,GSM1338300,GSM1338304,GSM1338295,GSM1338299,GSM1338303,label
MON1B,-0.245901143,-0.252757552,-0.274012537,-0.278284513,-0.264442176,-0.274217147,-0.274666451,-0.265274467,-0.284728585,-0.269167108,-0.278684178,-0.258600171,FALSE
PAAF1,0.008853244,0.011560712,-0.007233238,-0.038428689,0.011855667,0.014168321,0.305326111,0.238435282,0.172726385,0.185547599,0.189667469,0.190124404,FALSE
SENP3,-0.272362558,-0.276145187,-0.28782252,-0.304194777,-0.311970184,-0.295733346,-0.313318416,-0.296337935,-0.295169244,-0.306102098,-0.302860158,-0.304398033,FALSE
YOD1,-0.197126139,-0.182837622,-0.214960219,-0.277837289,-0.258116634,-0.286435445,0.057924415,0.147945282,0.099571788,-0.156376181,-0.123278796,-0.160716371,FALSE
DHX32,0.111646914,-0.018898122,0.05789159,0.126728973,0.161828721,0.061195434,0.163589779,0.24827964,0.115455527,0.11622981,0.11001167,0.024967201,FALSE
ADAP2,-0.320142743,-0.320743343,-0.319371309,-0.296365603,-0.30354609,-0.304661344,-0.322481387,-0.322142973,-0.313599558,-0.316962946,-0.3217394,-0.319297238,FALSE
SKIL,-0.324033324,-0.318491249,-0.317835911,-0.325006144,-0.319683725,-0.314088794,-0.301513846,-0.289465048,-0.29646285,-0.296669834,-0.30792873,-0.298104876,TRUE
MALSU1,2.976855053,3.078213195,2.252048033,2.60587023,2.801717951,3.187280582,3.220643536,3.126037871,2.526331853,3.204198343,2.925079155,3.353105603,FALSE
SBNO1,-0.242660442,-0.252783699,-0.25978364,-0.284691596,-0.267699004,-0.272416912,-0.257928606,-0.303857055,-0.262382084,-0.270969167,-0.284679885,-0.27797408,FALSE
ATP6V0A2,-0.235909658,-0.201992573,-0.237408341,-0.249569508,-0.230815389,-0.218427051,-0.191054987,-0.193526088,-0.178210387,-0.202425034,-0.199923973,-0.223605891,FALSE
BMPER,-0.291600959,-0.278846393,-0.309201474,-0.309089891,-0.309583602,-0.304720182,-0.323186237,-0.325436622,-0.324966435,-0.325544623,-0.322156705,-0.323339368,FALSE
GORASP2,0.487109488,0.343758641,0.259473498,0.166603053,0.214619957,0.267262921,0.533159984,0.487005325,0.436800399,0.512116309,0.572986859,0.524005879,FALSE
DYNC1I2,0.451394423,0.375738609,0.467425159,0.371089914,0.543987398,0.527383736,0.48385714,0.539386978,0.449811714,0.661781361,0.537358414,0.487603931,FALSE
NDUFAF5,-0.049202533,-0.041851513,-0.072904502,-0.119980599,-0.101427208,-0.121446356,-0.009201637,-0.067987179,0.025770012,-0.017660343,0.01930951,0.003980628,FALSE
WDR1,1.186375822,1.252727622,1.122113783,1.684089999,1.460981939,1.4170128,0.936140455,0.985054342,0.986614261,0.824617372,0.698298431,0.527889582,FALSE
POLG,-0.265215104,-0.263350893,-0.272888947,-0.257634602,-0.269942744,-0.257917968,-0.255753569,-0.26510559,-0.247654238,-0.255105251,-0.241397654,-0.279029283,FALSE
NAA15,-0.152642345,-0.154207571,-0.126048011,-0.15045037,-0.118055589,-0.17718966,-0.201538384,-0.196870588,-0.197132858,-0.196305991,-0.177974681,-0.183377278,TRUE
PCGF2,-0.20377794,-0.123088144,-0.169698208,-0.131979246,-0.113932178,-0.088814649,-0.144541784,-0.120899553,-0.186287336,-0.18151535,-0.16176211,-0.171215752,FALSE
MSRB3,-0.239797661,-0.20974718,-0.236420649,-0.253640279,-0.232419385,-0.231896081,-0.315844619,-0.314183524,-0.307776448,-0.31840884,-0.314999559,-0.310441624,FALSE
DTNBP1,-0.298717774,-0.306257677,-0.292799878,-0.28428184,-0.288081284,-0.296950402,-0.279941671,-0.279223017,-0.277703428,-0.276458575,-0.273913873,-0.257936872,FALSE
ACTG1,9.768434287,10.62397458,9.624619517,11.26998802,12.07092483,11.06737208,9.90011725,10.17540818,9.90114388,9.465657986,8.660625854,8.419678334,FALSE
ABL2,-0.277680594,-0.269526945,-0.280925632,-0.292800026,-0.291164136,-0.304244948,-0.310121781,-0.311713177,-0.310243255,-0.314082545,-0.311328033,-0.305949272,FALSE
PODXL2,-0.276498726,-0.250395103,-0.222102981,-0.291140311,-0.301089185,-0.280713223,-0.239779866,-0.245059607,-0.210418849,-0.239391868,-0.225479516,-0.217543044,FALSE
MAN2B2,0.422643278,0.310652048,0.433612732,0.746085359,0.553510287,0.566390061,-0.064605977,-0.057856182,-0.0570554,-0.063788009,-0.060243829,-0.101778561,FALSE
ABR,-0.155311626,-0.203519347,-0.145318451,-0.035720847,-0.059533039,-0.06042804,-0.234406947,-0.238580589,-0.233117285,-0.213044643,-0.237945444,-0.233036979,TRUE
IFT74,0.43808083,0.427617139,0.365007917,0.467495611,0.438276001,0.328382039,0.010880312,-0.032057899,0.090512782,-0.099658409,-0.08489582,-0.068336008,FALSE
ZNF420,-0.317379376,-0.318016375,-0.315507566,-0.314552601,-0.312833105,-0.30292383,-0.291124659,-0.294365461,-0.264117427,-0.293075883,-0.279592794,-0.273655279,TRUE
BASP1,4.08172789,5.865642142,4.467764386,5.193397961,5.253114773,6.377511124,-0.317507737,-0.330314331,-0.320568701,-0.313224938,-0.313396774,-0.315886804,FALSE
NKX3-1,-0.056059959,-0.106417186,0.040823795,-0.237024862,-0.222923844,-0.153172098,-0.118430118,-0.119272337,0.035324939,-0.105684816,-0.093530563,0.016320093,TRUE
ANK1,-0.305842064,-0.301512681,-0.304352832,-0.314220633,-0.313664892,-0.319675121,-0.326656315,-0.325778878,-0.321769708,-0.320508444,-0.320081972,-0.318128873,FALSE
LPCAT4,-0.295647655,-0.292367802,-0.272199234,-0.280371271,-0.284277622,-0.276390719,-0.306117389,-0.316672134,-0.312539989,-0.302756345,-0.313878572,-0.315607464,FALSE
KHDRBS3,-0.275027867,-0.275593026,-0.263082969,-0.300743265,-0.296904973,-0.2736941,-0.322538773,-0.320778078,-0.317306578,-0.317171956,-0.32203839,-0.321279272,FALSE
MSMO1,0.050915763,0.117971682,0.051041581,0.315675812,0.199368683,0.185868329,0.976959607,0.877206481,0.879525266,0.992099175,0.837841849,1.00639409,FALSE
GPX4,3.828062864,3.943341127,3.996383999,5.153434041,5.071685418,4.235620363,1.467323276,1.381963012,1.478706496,1.993293723,2.062042463,1.563216411,FALSE
S100A2,-0.312036918,-0.29928981,-0.306524831,-0.315849064,-0.315150097,-0.314148602,-0.271557545,-0.231860992,-0.206291199,-0.263899882,-0.231021638,-0.141662021,FALSE
RCE1,-0.2165043,-0.2125217,-0.204445339,-0.260427292,-0.254504309,-0.249290134,-0.154213186,-0.110641261,-0.142906753,-0.212703651,-0.202207811,-0.213250203,FALSE
EIF2AK1,1.349247544,1.127503187,1.166793688,1.640578885,1.443078907,1.253733549,1.455384496,1.538303369,1.273982593,2.008303289,1.814817224,1.551251958,FALSE
COQ2,0.757473861,0.863147625,0.722477081,0.84850226,0.985373318,0.958969606,0.901211626,0.765043145,0.959059094,0.797232576,0.848052925,0.94376904,FALSE
ZNF217,1.017780883,0.740849335,0.779269989,1.245899119,1.10893647,0.683819707,0.508964654,0.443337686,0.500028318,0.541282177,0.338041678,0.423048608,FALSE
TTLL5,-0.247900773,-0.270057573,-0.249538923,-0.254439825,-0.256565282,-0.234734443,-0.191340606,-0.227667607,-0.176663177,-0.220723541,-0.242426357,-0.236259554,FALSE
LRIG1,-0.07390528,-0.038480614,-0.137127566,-0.149907681,-0.082119867,-0.138483499,-0.066757088,-0.085860363,-0.10282829,0.034823384,0.019572569,-0.03485872,FALSE
BLM,-0.247515944,-0.24531799,-0.241984988,-0.286007049,-0.281934991,-0.267900272,-0.280398262,-0.279585413,-0.275824601,-0.272262453,-0.276603622,-0.286435449,FALSE
HAUS5,-0.328029363,-0.320512635,-0.330624937,-0.323581825,-0.320442626,-0.326981713,-0.302912779,-0.315956099,-0.306947156,-0.295597319,-0.296733513,-0.308017022,FALSE
PLTP,-0.025676992,-0.028252176,0.007895578,0.137543663,0.101522461,0.06432475,-0.324518663,-0.323226258,-0.317460396,-0.319081633,-0.322100893,-0.316404936,FALSE
CPSF7,-0.321016748,-0.333733047,-0.32180326,-0.325009029,-0.322768408,-0.327093714,-0.321289565,-0.309883309,-0.312973449,-0.31235141,-0.317470353,-0.30696255,FALSE
TMCO3,0.000722258,0.030435699,0.054929262,0.079128706,0.122988518,0.082560058,-0.063812675,-0.064087339,-0.120441351,-0.032823699,-0.046742638,-0.069706382,FALSE
UBN1,-0.036025221,-0.070930419,-0.025382732,-0.066815013,-0.082454634,-0.034522384,-0.319717131,-0.320953334,-0.312150929,-0.303556778,-0.309499347,-0.312013302,FALSE
CENPT,-0.238448417,-0.205252092,-0.214629837,-0.198441767,-0.195486568,-0.183604722,-0.285802583,-0.267685269,-0.277882782,-0.2720381,-0.267190478,-0.288287356,FALSE
ZNF454,-0.315294641,-0.317525736,-0.321566125,-0.317840869,-0.321725286,-0.323549993,-0.297603414,-0.302671919,-0.304872419,-0.29780828,-0.302110695,-0.284219742,FALSE
COMMD6,2.036094456,1.67761132,1.743919447,1.812680181,1.847688124,1.574257607,1.103112531,1.292719056,1.113829029,1.119601111,1.176083116,1.359313547,FALSE
SPOCK2,-0.313386779,-0.316499854,-0.309970407,-0.30047046,-0.311230329,-0.306672888,-0.080708283,-0.088026482,-0.072513204,-0.142284,-0.143803204,-0.126386073,FALSE
PIM1,-0.26944896,-0.260557019,-0.273775401,-0.249109355,-0.253535538,-0.27397149,-0.061062662,-0.042947788,-0.155139948,-0.184030997,-0.230505116,-0.232126492,TRUE
IKZF4,-0.322587885,-0.310297655,-0.316319214,-0.319192842,-0.318045055,-0.314119482,-0.304180865,-0.301474775,-0.291009235,-0.309627332,-0.300111885,-0.304456534,FALSE
C2CD5,0.002886179,-0.09476182,-0.025468759,0.002381036,-0.00465922,-0.058317437,0.059347236,0.004930498,0.042693753,0.090531279,0.041280963,0.152010585,FALSE
TMEM56,-0.143263625,-0.1723466,-0.144347865,-0.130798186,-0.110113499,-0.12892232,-0.190886009,-0.213722934,-0.217337648,-0.220292204,-0.202965232,-0.20342175,FALSE
MAP4K5,-0.073868648,-0.07246082,-0.093491582,-0.087022302,-0.085169756,-0.133829097,-0.16407226,-0.198991673,-0.14501573,-0.180488031,-0.146385452,-0.184103416,FALSE
COPS6,-0.054705658,-0.08888492,-0.044159101,-0.050487618,-0.063007428,-0.052198432,-0.105575788,-0.072567928,-0.122565003,-0.104461731,-0.060530304,-0.114182133,FALSE
KCNH1,-0.298289233,-0.312106201,-0.299750626,-0.298905769,-0.299865371,-0.302388962,-0.325428492,-0.324180471,-0.321138118,-0.322231378,-0.321491026,-0.320889232,FALSE
RSRC1,0.16520841,0.17809879,0.144281592,0.120912786,0.125110657,0.111772241,0.095178157,0.041139062,-0.058011871,0.079766685,0.050380866,0.069582622,FALSE
WNT3A,-0.32983865,-0.331269855,-0.330135181,-0.336115296,-0.326386374,-0.335889028,-0.330821524,-0.319180509,-0.317604544,-0.328831066,-0.31497817,-0.317961378,FALSE
SLC24A1,-0.308053201,-0.321416241,-0.307032018,-0.291836383,-0.290390585,-0.297438753,-0.307798202,-0.305524802,-0.309248405,-0.308844268,-0.312687098,-0.299260225,FALSE
CYCS,-0.292042846,-0.297557193,-0.285561875,-0.278126016,-0.270686994,-0.271173697,-0.303380087,-0.316729176,-0.306327068,-0.279150809,-0.287208962,-0.287841655,TRUE
CLMP,0.187548457,0.48562481,0.277204076,0.167654831,0.428504051,0.268512109,-0.32411517,-0.318462222,-0.322801846,-0.323526135,-0.327053356,-0.31542465,FALSE
ZNF503,-0.097166289,-0.045634483,-0.070157641,-0.11249615,-0.15145445,-0.06959597,-0.288549232,-0.279656829,-0.282061604,-0.298985807,-0.293291696,-0.292108171,FALSE
RPRD1A,0.253312354,0.30137259,0.257292148,0.361080127,0.325438186,0.281516955,0.021739424,-0.037693486,-0.042571376,0.16731097,0.196138463,0.211624807,FALSE
SQLE,0.58751833,0.561227808,0.723782824,1.06289008,1.243309932,1.063872279,0.676210012,0.488262515,0.393717067,0.703149129,0.571350844,0.330132234,FALSE
BST2,-0.229175895,-0.303123407,-0.256915568,-0.090652397,-0.252572261,-0.221404793,-0.132229531,-0.178030006,0.098588979,0.047854304,0.057374892,0.486382733,FALSE
PARP10,-0.303547744,-0.307992883,-0.301332529,-0.230575417,-0.268289424,-0.277392757,-0.192584019,-0.21536216,-0.209132015,-0.163712591,-0.165105035,-0.15994197,FALSE
Sep-03,-0.243822698,-0.245316836,-0.225751282,-0.243224875,-0.268545809,-0.269006845,0.009109028,-0.060969133,0.019916426,-0.038719837,-0.063427963,-0.01878424,FALSE
SKA1,-0.210351851,-0.191043173,-0.203438821,-0.220305971,-0.206367202,-0.187092816,-0.198763697,-0.215092708,-0.219081269,-0.255836931,-0.257091532,-0.240862813,FALSE
ZNRD1,-0.067328286,-0.076768907,-0.03167319,-0.180057439,-0.177437641,-0.1800218,-0.091426704,-0.047519956,-0.091777326,-0.113650789,-0.1018634,-0.105368786,FALSE
TANC2,-0.232362573,-0.219030356,-0.234750475,-0.251391129,-0.258156337,-0.270157472,-0.277281132,-0.303380449,-0.298978572,-0.300390509,-0.300925009,-0.306120873,FALSE
EML4,0.405696014,0.439083324,0.354220855,0.712384633,0.860301155,0.425440139,0.540801402,0.511083322,0.452121994,0.811019419,0.583121976,0.66527732,FALSE
TPM3,-0.088747014,-0.18827801,-0.098013894,-0.10742339,-0.119124741,-0.129894242,-0.073128425,-0.020823251,-0.04208574,-0.076696499,-0.093052382,-0.065101173,FALSE
POLR3G,-0.143610218,-0.124071216,-0.172159833,-0.256524391,-0.235987783,-0.225913219,-0.225139049,-0.233899515,-0.191459754,-0.266725811,-0.261845367,-0.242521303,FALSE
NIF3L1,0.78373842,0.594542038,0.648381487,0.609368802,0.454684672,0.577567793,0.824281543,0.835130532,0.806482797,0.812611601,0.659507916,0.818314677,FALSE
ZCCHC4,-0.316426185,-0.314325816,-0.329758457,-0.322553419,-0.313999292,-0.326597922,-0.320049891,-0.313856029,-0.327227424,-0.302589166,-0.310168149,-0.32153247,FALSE
DNAJB4,-0.084049587,0.006164453,0.086038939,0.191099259,0.144230422,0.311753577,-0.22834989,-0.238513214,-0.141257198,-0.216293296,-0.2308444,-0.183661006,FALSE
TUBE1,-0.175719487,-0.122315272,-0.173703709,-0.235452673,-0.229457645,-0.232305134,-0.101367401,-0.133473327,-0.037259237,-0.121097132,-0.149388008,-0.06857001,FALSE
TUBGCP5,-0.268065057,-0.268587194,-0.275322395,-0.243477229,-0.233769682,-0.220899294,-0.251973235,-0.254154155,-0.25965189,-0.197746192,-0.197663285,-0.211946007,FALSE
STYX,-0.110232247,-0.110837653,-0.143792553,-0.135976198,-0.126314425,-0.15476625,0.045655042,0.000245972,-0.006241435,0.015361355,0.034582405,0.03062798,FALSE
SEC61A2,-0.262801784,-0.278012384,-0.246144963,-0.268053049,-0.27376069,-0.268269877,-0.304216755,-0.307223321,-0.301403989,-0.305315415,-0.307966782,-0.30807406,FALSE
AHSA2,-0.139255486,-0.106229544,-0.210781055,-0.046323599,-0.080223347,-0.153436421,0.165670608,0.122992994,0.112511613,0.154488482,0.031117632,0.085583977,FALSE
RBM10,0.277336397,0.20726771,0.146605149,0.284783479,0.293224571,0.324696324,0.274411269,0.373540266,0.327788554,0.153704695,0.166157036,0.241519304,TRUE
NLGN2,-0.184685996,-0.173999238,-0.148944709,0.000937762,-0.049868039,-0.083419919,-0.291983757,-0.294803038,-0.291165762,-0.292067018,-0.288022086,-0.275903893,FALSE
SLC27A3,-0.240578666,-0.285109729,-0.236144115,-0.170123735,-0.218527932,-0.21666639,0.046304488,0.018373796,-0.017578964,0.035839124,0.075462568,0.04764639,FALSE
SAV1,-0.224583853,-0.214510787,-0.229819247,-0.225439233,-0.238238848,-0.231822409,-0.034387984,-0.052479163,-0.027818696,0.029974106,0.086514258,0.069131437,TRUE
SLC25A41,-0.32538152,-0.333664065,-0.319757309,-0.317775863,-0.3285269,-0.332634867,-0.325684353,-0.331047404,-0.323060793,-0.319704393,-0.325129781,-0.303034971,FALSE
LOC93622,-0.229324647,-0.197363033,-0.216366838,-0.25029991,-0.238539185,-0.216184785,-0.1630225,-0.151832424,-0.133880859,-0.201352483,-0.212214159,-0.233496867,FALSE
ABCB6,-0.212272294,-0.196419438,-0.19038513,-0.051010585,-0.097514717,-0.13828787,-0.18287897,-0.224572294,-0.231358111,-0.043439931,-0.078685257,-0.058846492,FALSE
ZNF766,-0.248919829,-0.258208412,-0.24278317,-0.214817004,-0.234815735,-0.222161922,-0.155891756,-0.175900664,-0.144137146,-0.19094613,-0.18035835,-0.147082094,FALSE
FICD,-0.27494609,-0.265569534,-0.281645767,-0.272132341,-0.283422027,-0.288893799,-0.273568838,-0.274203891,-0.297857296,-0.278216488,-0.288757081,-0.286596325,FALSE
USP5,0.12124617,0.192764895,0.203171319,0.211888677,0.262257844,0.26494524,0.119718173,0.125116331,0.063068615,0.082874334,0.107408804,0.136983264,FALSE
ALDH16A1,-0.305944043,-0.304276178,-0.303165282,-0.30478275,-0.299236616,-0.287938054,-0.295016398,-0.286630929,-0.290626948,-0.293249575,-0.29069223,-0.276809188,FALSE
FLVCR1,-0.290456168,-0.31627453,-0.314660011,-0.309206792,-0.304387034,-0.319136394,-0.254259679,-0.288272406,-0.264026371,-0.290496549,-0.268357355,-0.264388797,FALSE
SPRY4,-0.220641024,-0.202926748,-0.2372744,-0.313242133,-0.315224266,-0.326866053,-0.308021201,-0.308277109,-0.308912925,-0.307634572,-0.308240054,-0.312272075,FALSE
ZNF721,-0.146559831,-0.159811468,-0.188957827,-0.217783164,-0.212351239,-0.225277052,0.136463495,0.140636432,0.120621673,-0.054315254,-0.030365851,-0.036717208,FALSE
SNX10,-0.323325535,-0.328958699,-0.328543528,-0.328782137,-0.329104097,-0.32977245,-0.194909716,-0.199881464,-0.080272207,-0.145333751,-0.142289085,0.016578593,FALSE
ZBED3,-0.309904079,-0.308281268,-0.319473794,-0.312598777,-0.313172266,-0.3224927,-0.308170553,-0.319608328,-0.313461844,-0.297345824,-0.298769217,-0.28746652,FALSE
VPS25,-0.05138984,-0.02914617,-0.00170169,-0.12931328,-0.123059867,-0.120649903,-0.170378672,-0.161187417,-0.192283905,-0.179627891,-0.161321186,-0.17575137,FALSE
RTCA,0.410887501,0.611356803,0.48191139,0.396371302,0.383068881,0.598620307,0.838435362,0.947699672,0.934112587,0.777786251,0.812554695,1.098510226,FALSE
AP4S1,-0.316674104,-0.338684117,-0.324275607,-0.326084911,-0.321877652,-0.329186198,-0.323946416,-0.33343081,-0.315514757,-0.317413099,-0.313832273,-0.311657216,FALSE
CISD1,3.181972458,4.372903967,3.392611503,3.121486228,2.880794559,3.120057392,2.212638131,2.162058595,2.284591547,2.585632248,2.593383755,3.028840883,FALSE
NEK8,-0.319487794,-0.323774076,-0.312943956,-0.307803691,-0.312572324,-0.322438193,-0.302336308,-0.298583614,-0.295682472,-0.289047664,-0.296927389,-0.302185982,FALSE
PRKCI,-0.182222352,-0.200134605,-0.200857257,-0.173215524,-0.186760305,-0.185867522,-0.045397756,-0.083819588,0.009648474,-0.032497302,-0.087623114,0.035862192,TRUE
PHF23,0.234396173,0.169945571,0.159420134,0.312138477,0.300528872,0.285277212,-0.062932641,-0.087286429,-0.088052282,-0.045268768,-0.052396167,-0.032543196,FALSE
TLR9,-0.325326089,-0.337680229,-0.324057173,-0.32839276,-0.320559831,-0.330376249,-0.327494965,-0.321733167,-0.308509417,-0.32281566,-0.322579797,-0.315371268,FALSE
CCNI,4.693302121,2.925838278,3.487376066,4.634706534,4.414639018,3.811015909,6.484493341,6.001159382,5.98421119,6.144812658,6.513214455,5.985438832,FALSE
SLC4A7,0.985683208,1.105617076,0.836436928,0.828871989,0.767581909,0.60427936,0.053906652,0.06890419,0.029648197,0.011751952,-0.054305996,-0.049096284,FALSE
PTGES3,1.12858195,1.780350188,1.465452794,1.020957363,1.169904937,1.882629523,1.41058463,1.36118373,2.778618924,1.416540483,1.314962796,2.153376959,FALSE
POGLUT1,-0.061988541,-0.077226093,-0.097895052,0.171047546,0.232191885,0.160485347,-0.102358841,-0.120632729,-0.112530712,0.040896833,0.0544577,0.022318956,FALSE
RPL12,4.593198552,4.298923615,4.375019592,4.432425484,4.573444186,3.982213653,7.180811905,7.107809048,6.825867952,7.782946591,8.264372435,7.502993483,FALSE
METTL18,-0.297434888,-0.29488521,-0.281034226,-0.295330989,-0.297645561,-0.283514376,-0.267263547,-0.269046411,-0.252780501,-0.264799464,-0.27101918,-0.252503685,FALSE
PRPF38A,-0.124809238,-0.151935482,-0.167706118,-0.20518812,-0.204776879,-0.169001244,0.057620814,0.074353639,0.151030449,-0.043370816,-0.063044189,-0.024927891,FALSE
UTP14C,-0.043567827,-0.115681649,-0.084514831,-0.009217741,-0.027677509,0.005082028,-0.145453221,-0.159016044,-0.155800673,-0.071038948,-0.109768453,-0.116973339,FALSE
ICK,-0.075605804,-0.019849408,-0.093041248,-0.120393617,-0.085981277,-0.056794219,-0.230836716,-0.225258557,-0.220938523,-0.172976433,-0.161814438,-0.185353865,FALSE
NUP50,-0.109544983,-0.177122511,-0.165476143,-0.259926845,-0.257720872,-0.246435071,-0.173075973,-0.155098365,-0.183469347,-0.254328942,-0.251201686,-0.255406042,FALSE
SLC38A2,1.70342724,2.218818356,1.756897958,2.888214242,2.614490622,2.174534819,1.381663883,0.996418587,1.357872089,2.156362048,1.7874213,1.590221713,FALSE
PGAP3,-0.251409374,-0.264522889,-0.245016137,-0.209970059,-0.242028957,-0.214117241,-0.264811116,-0.260330521,-0.281171356,-0.276898596,-0.270131181,-0.277424906,FALSE
ZNF84,-0.244856925,-0.251507115,-0.242969438,-0.224086895,-0.226785742,-0.229754118,-0.306054209,-0.305944365,-0.303152879,-0.308127787,-0.300758261,-0.304307321,FALSE
THOC5,0.182981947,0.145904264,0.215513229,0.157022741,0.205181675,0.177122769,0.072696539,0.133118062,0.071253552,0.020076166,0.004717859,-0.028605014,FALSE
VEGFC,-0.13608657,-0.023393851,-0.093684582,-0.208192262,-0.190947447,-0.178585943,-0.322993557,-0.326877061,-0.320441146,-0.324081806,-0.31958057,-0.315740553,FALSE
SULF2,-0.314669541,-0.330726281,-0.318202636,-0.19263471,-0.225859336,-0.215962027,-0.280711545,-0.289249637,-0.241014378,-0.209466577,-0.219360345,-0.167494631,FALSE
MAP1A,-0.312093902,-0.321775376,-0.317720335,-0.286041378,-0.301338245,-0.29751118,-0.320051387,-0.323522054,-0.322443339,-0.323807806,-0.322865621,-0.323870589,FALSE
TCEA3,-0.280813988,-0.279643489,-0.279660409,-0.278251645,-0.288782681,-0.286558945,0.875662972,0.676124182,0.66362924,1.108156656,1.053728525,1.106926988,FALSE
CHRM3,-0.328097744,-0.326895888,-0.321171522,-0.331202883,-0.328859957,-0.326759826,-0.285439479,-0.28310612,-0.280766041,-0.27404379,-0.272467033,-0.280424715,FALSE
VPS37B,-0.15511561,-0.129156532,-0.109301883,-0.266450548,-0.227881607,-0.205756716,-0.057048301,-0.027935818,-0.075296075,-0.13308481,-0.145156723,-0.208564677,FALSE
SUMO3,3.785180364,3.240247085,3.019545235,3.68064146,3.659554473,3.918731308,3.556394861,3.436965274,3.16953031,3.16492936,3.533670874,3.117092572,FALSE
INO80C,-0.122350405,-0.107457679,-0.142295182,-0.189323069,-0.172511133,-0.160805361,0.014669618,0.069118476,-0.059958677,-0.010331966,0.027888285,-0.109371197,FALSE
DAB2,0.601522025,0.255023361,0.669259912,1.140027419,1.177255875,0.960608559,-0.278494637,-0.293128536,-0.291829497,-0.262618176,-0.272999181,-0.287790833,TRUE
MRPS16,0.267031868,0.201786346,0.307495373,0.283689338,0.224213902,0.304792322,0.144158746,0.165914576,0.078991485,0.216513356,0.248108248,0.269707779,FALSE
POLR3C,0.410484171,0.297509385,0.37257831,0.407062189,0.524260366,0.410872501,0.820782342,0.817597427,0.678062845,1.025529678,0.944861017,0.637804013,FALSE
ZNF28,-0.314695677,-0.319216056,-0.318180394,-0.31707979,-0.321609912,-0.316562231,-0.30173778,-0.292181703,-0.307895349,-0.299515894,-0.301989522,-0.29591107,FALSE
CDC23,0.9684192,0.992997755,0.800761826,0.713692051,0.57487086,0.783344077,0.954365087,0.912761057,0.722612866,0.421991604,0.500861864,0.320633212,FALSE
MTA2,0.129314992,0.182606055,0.01933121,0.021792186,0.043426975,0.058402121,0.237268895,0.438459039,0.289608483,0.121249524,0.147340876,0.099651158,FALSE
VPS11,-0.265233606,-0.280170272,-0.248649477,-0.266151814,-0.278256226,-0.260877043,-0.261486127,-0.252302521,-0.241959812,-0.270369204,-0.265774021,-0.240520585,FALSE
PHTF2,-0.265193643,-0.258661369,-0.256647013,-0.247492977,-0.249434835,-0.252397797,-0.280081988,-0.272387533,-0.27204688,-0.290012381,-0.298913178,-0.281941146,FALSE
CDK4,1.685628912,2.230322993,2.068690424,1.723012,1.537583694,2.023064239,0.634950844,1.067474197,0.653071186,0.698162706,0.741384615,0.881305111,TRUE
RBPMS2,0.194911267,0.071643986,0.201658737,0.189049752,0.104308272,0.096011416,-0.274242509,-0.288532851,-0.274828246,-0.267771778,-0.262217688,-0.257003106,FALSE
DDX60,-0.309815272,-0.303869363,-0.309017375,-0.23854848,-0.252459451,-0.264876983,-0.292563219,-0.279298699,-0.27232908,-0.267781186,-0.266328161,-0.27595435,FALSE
TBC1D1,-0.328830621,-0.333127746,-0.306789645,-0.313742586,-0.32372143,-0.324142106,-0.309469294,-0.314963857,-0.304791145,-0.289885006,-0.309718905,-0.313238924,FALSE
IL26,-0.334975817,-0.32841592,-0.324517979,-0.329710916,-0.332734405,-0.330396334,-0.323744988,-0.328972928,-0.318956096,-0.326745887,-0.320810818,-0.306808255,FALSE
ZHX1,-0.277961815,-0.277934199,-0.268501311,-0.221751192,-0.208839002,-0.218504457,-0.302484849,-0.306903082,-0.293507423,-0.270919472,-0.271625526,-0.289183389,FALSE
RGPD6,-0.315852643,-0.31314613,-0.321009566,-0.322522742,-0.293269427,-0.321996908,-0.328599157,-0.314641116,-0.31656379,-0.313287178,-0.307239744,-0.316220257,FALSE
SHROOM2,-0.253309096,-0.277306417,-0.241499495,-0.29621368,-0.292440936,-0.312734399,-0.31351132,-0.306652895,-0.308243019,-0.303524935,-0.298095713,-0.30160829,FALSE
PDCD5,1.696566928,1.688566872,1.682667713,1.283405237,1.33471685,1.74218734,1.241890244,1.559864735,1.225373402,1.148250678,1.499543462,1.860040732,TRUE
CLCN6,-0.299699087,-0.291167736,-0.297431009,-0.27903354,-0.273153789,-0.281911637,-0.304691539,-0.311021385,-0.306984406,-0.301198613,-0.305316098,-0.311989572,FALSE
SLBP,0.408581119,0.506153973,0.473489702,0.246495101,0.392419626,0.442508766,0.466297207,0.41873955,0.673579623,0.375432239,0.375782872,0.45800084,FALSE
ZNF701,-0.300782898,-0.305866525,-0.286755034,-0.297921358,-0.302965926,-0.293296944,-0.262740755,-0.263908446,-0.235283329,-0.279189166,-0.281485985,-0.264091907,FALSE
PSMC5,2.06542525,2.061175607,2.303537177,2.002631615,2.100005538,2.368550964,1.818570528,1.741365397,1.963820106,1.522463969,1.601625288,1.895177606,FALSE
ITM2C,-0.010977645,-0.033871069,0.04244148,0.059994012,-0.035605314,-0.039222706,-0.136218097,-0.110012291,-0.045419341,-0.026694163,-0.036133319,0.000215997,TRUE
ARHGAP29,-0.32024265,-0.325652039,-0.321653648,-0.322739672,-0.316134617,-0.323560446,-0.311123938,-0.305840037,-0.289376236,-0.289554267,-0.277355255,-0.280159806,FALSE
