row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000131669.9,899.4654893937458,-0.7672676613549394,0.233122046486312,-3.2912702720289064,0.0009973604045002283,0.02323386702380016
ENSG00000165140.9,459.4208777167004,-1.4722120665569098,0.21856575172794165,-6.735785707128702,1.6304643917744824e-11,9.021902967818805e-09
ENSG00000130948.9,64.33412210075984,-1.4470530212281196,0.3526370254350301,-4.103519814582615,4.069115848272536e-05,0.0022515774360441373
ENSG00000106789.12,2135.900950985539,-0.3883206188534426,0.1238053880264594,-3.1365405419225496,0.0017095379930880945,0.03338627139442631
ENSG00000136824.18,2476.013457957104,0.4728208617317246,0.13908226966052187,3.3995768323727145,0.0006749021524315472,0.017846085234207637
ENSG00000095209.11,389.1996472563545,0.5606397945894087,0.18464803042996056,3.036261980612172,0.0023953114259910326,0.041854915443632776
ENSG00000119318.12,9640.152251778387,0.24823169666931624,0.08114840311872631,3.058984368504877,0.0022208873773720303,0.04012098841346811
ENSG00000136810.12,11047.595796133985,0.3962881290382578,0.08945079180073838,4.430236122683339,9.412996471119404e-06,0.0007138587171498675
ENSG00000165181.16,90.67957907375786,-0.946467469767682,0.2565169248990029,-3.6896881955852616,0.000224529077887812,0.008282628206528175
ENSG00000119471.14,1852.1899072975525,0.4181481845193026,0.13538938752099894,3.0884856795326567,0.0020117938924636668,0.037383334270406944
ENSG00000148229.12,4632.650197114623,0.3575370469594745,0.11079941644007586,3.226885650186099,0.0012514546207061565,0.02701839889212424
ENSG00000136930.12,6748.290422542411,0.4338309216906014,0.10620060065155264,4.085013823170488,4.4074192661366216e-05,0.0024119723016879533
ENSG00000185585.19,2558.811634536665,-0.8118942326611915,0.1247693571563134,-6.507160501308308,7.658457524016744e-11,3.575542356525317e-08
ENSG00000044574.7,38177.857064986056,-0.446494300217024,0.09465971231411953,-4.716835592478601,2.395411031931987e-06,0.0002520242311060837
ENSG00000119487.16,3094.2819263671227,0.6058307830374007,0.17376897533547944,3.4864151202352436,0.0004895407067092314,0.014217208105454347
ENSG00000106976.20,643.7404883050102,-0.4755361965074626,0.13898440274477653,-3.421507644859342,0.0006227497418948633,0.016824378198750913
ENSG00000223478.1,77.68927355301395,-1.0021460557038429,0.2627970471398051,-3.813384003400587,0.0001370768767298049,0.005936024748821117
ENSG00000204054.13,754.0262010453488,-0.6277496528484965,0.13916509543955388,-4.510826876996312,6.457540849525695e-06,0.0005271894005022616
ENSG00000170835.14,690.7452016222558,-1.107059109617431,0.1400242474328449,-7.906195747621299,2.6537378118259286e-15,2.674964975192791e-12
ENSG00000279141.3,49.49636109779607,-1.4612651933557994,0.33825545267512,-4.320004841900605,1.5602577732203373e-05,0.001050011312248281
ENSG00000184925.11,31.342970770792657,-1.450665766885915,0.4180125053268543,-3.4703884414931645,0.0005197061796380809,0.014817576953803294
ENSG00000196139.13,3595.3087327758253,-0.8637772666314953,0.2556923737889538,-3.378189399361786,0.0007296480733142012,0.01889244751354275
ENSG00000065328.16,648.6140776488784,0.8647010706921472,0.2336939115347147,3.7001437693155217,0.00021547735869811705,0.008048079347374672
ENSG00000078114.18,357.57025867467246,-0.7404637446552637,0.22900886064999434,-3.233341026865119,0.0012235141110856196,0.026650266945103158
ENSG00000148459.15,366.94972551702034,0.6257863751136491,0.18098787336012928,3.4576149412422827,0.0005449797089488625,0.015220040069625946
ENSG00000150051.13,219.81331354258973,-1.0401914614599528,0.2701512475272207,-3.850404064320089,0.00011792311503694434,0.005322572020096521
ENSG00000165507.8,49.6392748793232,-1.2117353132813296,0.3643613326831178,-3.3256418960767338,0.0008821518562351047,0.02139504664310465
ENSG00000012779.10,845.4330609031955,-0.8911993900435979,0.15429927055511874,-5.775784855219025,7.659519513955206e-09,2.051062420078273e-06
ENSG00000264230.7,3769.9954937091493,-0.3051046767745625,0.0955867047570869,-3.1919154190943253,0.0014133271238211983,0.029044164002597943
ENSG00000265190.6,16664.35444023637,-0.3400787649181517,0.08726065062722678,-3.8972751460558266,9.728107383878854e-05,0.004532093044729728
ENSG00000122952.16,2247.165543790224,0.4963722355339486,0.1488116696436933,3.335573323802063,0.0008512370224658736,0.020916909729671296
